time,divergence,geopotential,relative_humidity,specific_humidity,temperature,u_component_of_wind,v_component_of_wind,vertical_velocity,total_precipitation
05-08-1998,2.4857246e-07,80972.09,0.31090292,0.0030835061,251.92857,22.55353,-6.9219737,0.019639568,0.034285992
05-09-1998,-1.8940661e-06,81018.336,0.28241184,0.0027234904,252.12218,22.00527,2.8491194,-0.04784347,0.0014309975
05-10-1998,1.3909232e-06,80801.12,0.23858863,0.0026051367,251.61206,26.096004,1.6401896,-0.003649992,0.00709297
05-11-1998,1.9259852e-07,80617.414,0.2085468,0.0021005124,250.41982,18.891325,-6.46037,0.09093264,9.313228e-06
05-12-1998,-5.348402e-07,80735.51,0.26174292,0.002249056,250.8714,18.097626,-5.9177103,0.054074146,0.0
05-13-1998,-1.4494642e-06,81120.25,0.24112536,0.001853019,251.10023,14.489934,-2.7423244,0.033784017,0.0
05-14-1998,8.1633505e-07,81452.39,0.2918319,0.00219096,251.12848,8.102434,-3.4556556,0.014680781,0.0
05-15-1998,1.1317047e-06,81628.8,0.34218147,0.002229299,251.26604,5.279055,-2.8383937,0.028107464,9.360719e-05
05-16-1998,4.3282398e-08,81602.47,0.35852975,0.0022751119,250.89728,6.6682744,-1.8230692,0.030658493,5.6526405e-06
05-17-1998,-9.435361e-07,81527.68,0.37604904,0.0030476141,250.67805,6.2892923,-3.1568995,0.044678424,0.0010136819
05-18-1998,-2.0975817e-06,81442.164,0.32667854,0.0027496817,250.66261,4.8662853,-4.718355,0.042944405,0.0005904369
05-19-1998,-2.5033457e-06,81411.086,0.29268983,0.0025731411,250.86578,3.5321803,-4.2042775,0.026714174,0.0
05-20-1998,-1.5244186e-06,81525.16,0.25311214,0.0025651115,250.9072,2.708738,-2.5745618,0.04953662,0.0
05-21-1998,-4.905037e-07,81421.95,0.29061133,0.002727367,250.88083,6.513824,-0.8900483,0.024844287,0.005467712
05-22-1998,-3.7732154e-06,81316.945,0.30917078,0.0027702325,251.10252,5.2541356,-3.6327224,0.057661075,0.0058884597
05-23-1998,-3.8263668e-08,81416.234,0.34750873,0.0027748933,251.24425,5.8987308,-0.39966738,0.06666544,0.00013031565
05-24-1998,3.7669972e-06,81508.016,0.37969786,0.0029140392,251.09772,7.8400884,2.5141203,0.024998326,0.003935927
05-25-1998,1.6150653e-07,81476.66,0.34402677,0.002710188,251.26433,9.236737,3.7685697,0.014555053,0.0043604714
05-26-1998,-4.3756924e-07,81414.41,0.33864313,0.0029116822,251.43756,8.924733,5.7463984,0.012163346,0.026369175
05-27-1998,-1.6189965e-06,81480.61,0.3120753,0.0031065745,251.87624,9.871375,6.508515,0.033884298,0.6744824
05-28-1998,-1.4344043e-06,81589.17,0.36923298,0.003918477,251.91486,6.582222,5.763136,-0.02498725,1.2773266
05-29-1998,4.470985e-08,81571.016,0.39431664,0.004191558,251.73354,6.2228193,2.5919363,0.0500469,7.176069
05-30-1998,-1.6388435e-06,81557.11,0.36911005,0.0041439044,252.13248,3.7856483,-2.3294232,0.013480881,3.8388536
05-31-1998,-2.2780632e-06,81766.2,0.29458192,0.0037897946,252.62563,0.023427082,-9.48913,0.029616795,2.064384
06-01-1998,-1.8472807e-06,81969.89,0.27065387,0.0036517186,253.21927,4.051566,-7.923712,0.04475941,0.14047793
06-02-1998,-9.2048526e-07,81968.57,0.21187244,0.0030407344,253.4598,6.9574995,-3.788746,0.034390524,0.0001543558
06-03-1998,1.7043868e-07,81966.18,0.25887978,0.0034884205,253.19667,7.3643804,0.6856095,-0.007629708,0.20370877
06-04-1998,5.117181e-07,81836.41,0.2832712,0.0038102625,253.00261,8.363598,4.7917094,-0.024350328,0.20436661
06-05-1998,7.145966e-07,81703.21,0.31294522,0.0040574693,252.8925,9.6310625,4.0561213,0.009792263,0.55111706
06-06-1998,1.4128225e-06,81631.12,0.51444584,0.0046767737,252.16553,14.430999,2.8026633,-0.10806918,13.140503
06-07-1998,-1.3084954e-06,81582.37,0.28461674,0.002935215,250.76517,14.643907,-2.746761,0.055566303,4.078794
06-08-1998,-4.271148e-07,81703.836,0.31955588,0.002492567,251.18872,10.213909,-2.845496,0.039936606,0.21701647
06-09-1998,-1.4223705e-06,81939.39,0.35187715,0.003476011,251.90024,9.362752,-0.31820053,0.010244175,1.7104669
06-10-1998,3.7997864e-07,82117.734,0.30569893,0.002940723,252.36888,7.532809,0.28090823,-0.00484938,0.011407287
06-11-1998,-5.9060403e-07,82164.49,0.28003278,0.0026305146,252.98367,7.220571,1.5048549,-0.0006792121,0.007662866
06-12-1998,-3.6897558e-07,82236.08,0.29744667,0.0029622677,253.22997,9.367112,1.247235,-0.008299463,0.022335948
06-13-1998,-4.4741074e-07,82221.82,0.4009466,0.0036766676,253.13672,11.013942,-5.1475697,-0.0023572077,0.011886775
06-14-1998,4.3526947e-07,81883.05,0.36895064,0.0036049315,253.63266,11.709075,-3.6798096,0.008098791,0.006491968
06-15-1998,-1.6654138e-06,81543.13,0.32293665,0.0036159973,253.52835,14.991365,1.5535462,-0.006126992,0.0029225207
06-16-1998,-1.331936e-06,81494.734,0.39462778,0.0037800234,252.81163,16.405972,4.7728343,0.01327679,0.16149664
06-17-1998,5.234325e-07,81885.625,0.3107642,0.00352867,252.48006,10.640128,0.70370734,0.013305405,0.0762928
06-18-1998,-4.857887e-07,82106.03,0.43778545,0.0042853127,252.39981,5.525758,-1.025838,-0.008373475,0.1900789
06-19-1998,-8.1096783e-07,81943.734,0.40579,0.004054044,252.23807,6.373268,-2.3136556,-0.01224327,0.2996588
06-20-1998,4.8734154e-08,81654.72,0.37018716,0.0039343988,252.10915,4.016466,-3.0828974,-0.019328736,0.3533797
06-21-1998,-1.6329252e-06,81645.24,0.38623902,0.0037736928,252.12814,-2.133798,-2.7364106,-0.01808486,0.27599874
06-22-1998,5.1821436e-09,81868.17,0.41366684,0.003768764,251.94124,-4.628017,-0.63110775,0.025994174,0.48033732
06-23-1998,-3.7335303e-07,81892.875,0.3499253,0.0034219658,252.12907,-3.8657331,2.4884748,0.02683637,0.3606447
06-24-1998,-1.2633063e-06,81889.945,0.38364533,0.0037799333,252.30084,-2.4106243,1.43777,0.028122757,0.67894554
06-25-1998,9.953418e-07,82047.14,0.5055636,0.00443432,252.47472,-3.1577425,3.1194446,0.008372792,1.8027143
06-26-1998,1.1694085e-06,82087.82,0.59754246,0.004948997,252.37985,-0.81070393,3.0330005,-0.0022828872,13.460449
06-27-1998,-1.5161522e-08,81939.89,0.5728519,0.004815313,252.45941,0.9720491,1.5247008,-0.03887305,5.3830795
06-28-1998,1.3412871e-06,81977.24,0.43083718,0.0042580375,252.41367,0.3582199,-1.3085722,-0.029965885,3.3659472
06-29-1998,-1.4838588e-07,82082.97,0.30645835,0.0035058574,252.55702,-2.5206792,-3.1772914,0.0398012,0.5833727
06-30-1998,1.8662865e-06,82017.086,0.337664,0.003434775,252.75824,-3.6544886,-3.5443056,0.033271406,0.008258546
07-01-1998,6.165177e-07,82029.74,0.33828992,0.003611375,252.97452,-2.961842,-2.4056444,-0.015229567,0.0009552359
07-02-1998,-3.7650352e-08,82186.38,0.40937394,0.0040431214,252.86526,-2.335229,1.084165,-0.038055822,0.8702975
07-03-1998,-1.2900423e-06,82297.91,0.4566355,0.004510223,252.61946,0.17396651,0.5615234,-0.010800078,2.3111706
07-04-1998,1.2983949e-06,82251.17,0.4500511,0.0036825915,252.77975,0.16501473,-2.614924,0.018007288,0.35822132
07-05-1998,-1.8158495e-07,82140.34,0.4077293,0.0041433824,253.07649,-2.2159896,-3.753607,0.011181111,0.07299849
07-06-1998,-1.1977631e-06,82180.57,0.43467444,0.0046741026,253.25526,-5.276812,-2.8082328,0.0016734505,1.1334989
07-07-1998,9.100602e-07,82272.97,0.39630157,0.0046547223,253.52599,-6.9915924,-1.3701285,0.0048372885,1.8414279
07-08-1998,-8.20768e-07,82324.29,0.39500368,0.004481921,253.4887,-6.720716,1.2095561,0.029261895,1.2206128
07-09-1998,9.464853e-07,82407.164,0.4181046,0.004395536,253.32771,-4.986143,1.4373591,-0.0012394906,0.43016696
07-10-1998,5.0245256e-07,82413.78,0.49820915,0.004749536,253.33475,-2.6247396,-2.3389635,-6.94738e-05,0.3098124
07-11-1998,1.1037579e-06,82353.39,0.51159406,0.0049304347,253.41026,1.3872564,-4.63568,-0.028661238,1.9350296
07-12-1998,-6.117169e-07,82094.266,0.44521713,0.0046673147,253.3876,2.2200139,-3.8397074,-0.015015794,1.5658444
07-13-1998,-1.3524253e-06,81883.87,0.40983105,0.0044011613,253.51294,0.69891524,-0.8658469,0.009238035,0.28883046
07-14-1998,1.1176151e-08,81799.38,0.51602435,0.0050426116,253.2905,1.6099827,3.0342307,-0.069002,8.694048
07-15-1998,4.905365e-07,81887.49,0.39092892,0.00436033,253.16534,1.9903357,4.4149313,-0.0019494337,9.688554
07-16-1998,-4.9535356e-07,82099.87,0.38182074,0.0043493984,253.08876,2.871835,2.1780581,0.0035148808,1.7343711
07-17-1998,-5.1965725e-07,82084.24,0.39618742,0.004392362,253.01305,3.40371,-2.1745467,-0.014095257,3.7025142
07-18-1998,-9.2493144e-07,81956.38,0.38183653,0.0037906496,253.0619,1.6341637,-1.8979907,0.00024228886,1.2188274
07-19-1998,-5.914272e-07,81898.08,0.354382,0.0034710292,252.81537,-0.6568078,-0.26257393,0.01242897,0.10551395
07-20-1998,-9.600138e-08,81945.88,0.33038723,0.0036576916,252.63507,-2.6337202,0.636583,0.02954133,0.21041568
07-21-1998,1.7481908e-07,82009.58,0.44924718,0.004128505,252.42334,-5.273633,2.4136343,-0.004535231,2.523716
07-22-1998,9.1722264e-08,82067.91,0.49420077,0.0045390096,252.27321,-3.7662816,2.7815967,-0.048313145,4.214571
07-23-1998,-5.0002313e-07,82080.34,0.4918602,0.0045721075,252.41632,-0.9138835,1.5058286,0.0002770469,3.2156632
07-24-1998,2.1901973e-07,82124.17,0.5367009,0.004634262,252.42653,-1.2586708,-0.48804432,0.002300798,6.27116
07-25-1998,-6.892608e-07,82229.695,0.5419318,0.004508491,252.53029,-4.3071103,-0.3639446,-0.011236205,2.1383402
07-26-1998,5.567454e-07,82244.875,0.58033305,0.0046320264,252.39926,-5.333829,-2.1493056,-0.0054370468,2.6414397
07-27-1998,-3.724902e-07,82160.75,0.52643716,0.0043120454,252.66698,-6.806887,-1.3717662,3.3070333e-05,0.2662528
07-28-1998,1.635796e-06,82181.79,0.46387193,0.0044728485,252.78217,-5.1038737,1.792583,0.016558975,0.10650142
07-29-1998,-1.0948018e-07,82231.91,0.38945478,0.004117084,253.10019,-1.278483,1.8266546,0.016826099,0.55965483
07-30-1998,-4.4381326e-07,82256.12,0.37025338,0.0041414993,253.22565,-1.1251057,0.02177032,0.0033450087,0.639467
07-31-1998,1.316362e-06,82330.58,0.37460428,0.004033718,253.1987,-2.802567,-0.7229773,0.02687672,0.004587901
08-01-1998,-1.7889693e-07,82379.664,0.38400918,0.0042126547,253.36856,-3.8186464,-2.113672,0.0094470065,0.018279044
08-02-1998,-6.150261e-07,82220.17,0.4293769,0.004591377,252.98582,-2.7609866,-4.947196,-0.0064530713,2.921622
08-03-1998,8.039579e-07,82025.04,0.3571522,0.003785738,252.77092,-5.8362017,-4.228251,0.03339447,5.0770235
08-04-1998,8.6670883e-07,82074.58,0.31402877,0.0032004444,252.83041,-4.070009,-0.25892445,0.02535478,0.74209136
08-05-1998,-5.620789e-08,82114.5,0.34373444,0.0037429407,252.87657,-1.5829412,-1.1406528,-0.010864993,1.070535
08-06-1998,-1.3051006e-06,82026.54,0.36901477,0.0038118172,252.98781,-0.96940076,-0.7329791,0.0047174003,0.6876915
08-07-1998,7.694838e-07,81929.164,0.42550448,0.0041306634,252.84975,0.7552521,0.79457223,0.0030069367,0.95534617
08-08-1998,-9.926721e-07,82058.36,0.40560013,0.004077218,252.7001,1.7321985,2.7823703,0.015211701,3.1010354
08-09-1998,-4.374548e-07,82187.26,0.42346758,0.004085596,252.65956,0.74482834,2.615222,-0.00809089,0.7012506
08-10-1998,-1.0804449e-06,82073.03,0.4148897,0.004210887,252.45895,0.50361675,0.3897765,0.017741589,1.2415314
08-11-1998,1.7827867e-07,81938.664,0.40275335,0.0039795274,252.70714,1.1595249,0.4431202,0.037711058,0.7672455
08-12-1998,9.6052155e-08,82030.34,0.42854932,0.0044886474,252.7124,2.886019,0.813771,0.043477174,3.7557733
08-13-1998,4.997621e-07,82073.91,0.4144057,0.004368692,252.66626,3.3459423,0.58651644,-0.018448927,3.5115097
08-14-1998,4.2755977e-07,81818.75,0.514184,0.004620503,252.60327,2.5592918,0.7798434,-0.019433307,9.3925495
08-15-1998,-5.2632447e-07,81633.086,0.5561753,0.0045975377,252.61551,4.0581174,1.8973002,-0.020870645,7.258709
08-16-1998,1.716169e-06,81760.57,0.5426147,0.0045727226,252.461,5.191055,3.3820393,-0.024739832,10.831414
08-17-1998,-3.448192e-07,82072.984,0.4690223,0.0042060222,252.6911,3.7687926,1.0065414,0.021269897,4.0540423
08-18-1998,8.9004095e-07,82145.22,0.4908706,0.004474594,252.69144,1.3528415,-2.327129,-0.05166048,3.1746118
08-19-1998,5.1767114e-07,81948.58,0.37528288,0.0041384804,252.77426,-3.4050279,-4.470039,-0.039286576,3.8378813
08-20-1998,3.1435013e-07,81920.305,0.43000445,0.0042901593,252.86607,-8.441539,-1.5358258,0.031141004,2.1861439
08-21-1998,2.0684365e-07,82220.55,0.5772193,0.004898988,252.86803,-6.7848024,1.7231647,-0.05761013,10.134863
08-22-1998,-1.772019e-06,82279.41,0.4520078,0.0044065984,253.03166,-4.605534,-3.5554402,0.011764265,4.5880384
08-23-1998,-2.8045604e-06,82083.45,0.43671814,0.004281847,253.00714,-2.9682474,-4.933671,0.016593086,3.8968525
08-24-1998,-1.7555714e-06,81955.87,0.41405094,0.004569259,253.12541,-0.43402037,-4.617486,0.034531686,2.9214473
08-25-1998,-4.6013332e-07,81922.78,0.32671812,0.004181698,253.3683,-1.8542392,-3.6547053,0.02519184,1.4785488
08-26-1998,2.0800017e-07,81912.43,0.2602092,0.0037435556,253.79063,-5.9282007,-2.289731,0.012344627,0.15599701
08-27-1998,-1.2172279e-06,82128.875,0.3118736,0.0035705443,253.83151,-8.607999,-0.58826303,-0.009866918,0.0671161
08-28-1998,6.6459376e-07,82205.7,0.30042142,0.003578213,253.76907,-5.6932745,2.1302474,-0.01075262,0.0024514643
08-29-1998,-1.3852537e-06,82076.086,0.30110362,0.0035503597,253.63654,-2.016619,1.0301732,-0.009527411,0.011529389
08-30-1998,-1.4088286e-06,81931.33,0.37303656,0.0037001795,253.22513,-0.010170423,0.13572401,-0.0004862388,1.0602548
08-31-1998,-3.9384253e-07,81874.05,0.46377498,0.0041413857,253.04225,2.727617,2.5170124,-0.021180628,1.6426382
09-01-1998,5.0694503e-06,81689.42,0.59598106,0.0046665273,252.93391,3.3183386,6.9466043,-0.04494085,15.672803
09-02-1998,5.224306e-06,81426.555,0.50716937,0.0045925872,253.40321,-0.99500316,0.38846362,0.03738671,41.53875
09-03-1998,3.2898004e-07,81351.21,0.26008236,0.0031553244,253.38957,6.244763,-5.538583,0.09830706,0.058500696
09-04-1998,-9.4162965e-07,81666.71,0.20733061,0.0027222459,253.3115,1.6037998,-1.8010215,0.020383056,0.00010165849
09-05-1998,1.4464856e-06,81928.76,0.2635961,0.0030778644,252.86726,-0.55345213,2.7871459,0.013433799,0.14916572
09-06-1998,1.53831e-06,81985.89,0.5061441,0.00401717,252.53966,1.051428,3.385494,-0.04391593,1.2677333
09-07-1998,8.6213214e-07,81831.336,0.59960926,0.0047640246,252.31741,4.1044335,2.3835046,-0.03599684,8.878544
09-08-1998,1.9856958e-07,81600.26,0.6006546,0.004661235,252.58067,4.326457,1.6203234,-0.027456433,11.779011
09-09-1998,1.9734437e-06,81623.45,0.57775635,0.0044913488,252.97078,1.8451107,2.3968623,0.00922956,2.5676525
09-10-1998,1.5338745e-06,81867.3,0.67055744,0.0050545204,253.03098,-1.4311117,6.129283,-0.05121054,31.08587
09-11-1998,2.2656252e-06,82020.75,0.70438355,0.005347071,253.12044,-0.18174502,6.696807,-0.17561871,46.412155
09-12-1998,5.862043e-07,81915.555,0.7136745,0.005585022,253.03375,1.1303052,4.5445447,-0.33080024,70.68446
09-13-1998,-2.7694575e-06,81811.59,0.6138815,0.005076051,253.00189,-2.1391454,1.2798079,-0.024571773,17.547007
09-14-1998,-8.133225e-07,81781.14,0.5254463,0.0043449034,253.05173,-2.6160073,0.8252412,-0.0074183117,0.6293678
09-15-1998,3.4234932e-07,81884.875,0.36812952,0.0035534897,252.88426,-4.128019,0.12552562,-0.0010117714,0.71142536
09-16-1998,-2.620673e-06,81898.26,0.38431355,0.003987591,252.7723,-5.9442444,-0.7257993,0.021359216,1.453577
09-17-1998,-8.9177604e-07,81771.39,0.3744874,0.00399953,253.01833,-5.054016,-0.3737586,0.011166079,1.959287
09-18-1998,-1.2262826e-06,81629.875,0.5331745,0.0049372027,252.84378,-1.880816,1.7368807,-0.030635674,7.921109
09-19-1998,-8.8558164e-07,81527.47,0.49746224,0.0049068183,252.93866,1.5246202,3.2844377,0.013026009,5.881865
09-20-1998,-6.3786695e-07,81638.3,0.5253004,0.0054302732,253.33147,4.1273723,5.9904156,-0.14433962,15.327748
09-21-1998,7.61445e-07,81820.71,0.5619437,0.005180957,253.25294,5.1440763,4.823704,-0.05766185,10.175051
09-22-1998,-3.5230667e-07,81893.234,0.57153326,0.005141079,252.96298,2.890638,0.9290407,0.007253646,3.4873016
09-23-1998,6.744055e-07,81820.5,0.42717883,0.004265672,252.8461,0.6865829,-2.9966378,0.011018787,2.1696098
09-24-1998,-9.837906e-07,81873.336,0.2928851,0.003572243,252.822,-1.5256404,-2.2841303,0.013785924,0.6619203
09-25-1998,-1.1547758e-06,82023.72,0.30159837,0.0036116752,252.75049,-1.6510234,-0.25528544,0.019403351,0.59227186
09-26-1998,-1.4723117e-06,82054.46,0.3438799,0.003810525,252.94823,-2.4358113,-0.9695529,0.008872185,0.46684152
09-27-1998,3.160921e-06,81799.41,0.4444555,0.0046512275,253.32826,-7.479491,-6.5478773,-0.026628166,4.622764
09-28-1998,-7.3421756e-07,81049.01,0.6378526,0.0056899036,254.19702,0.0691229,-13.9708,-0.06789938,68.11898
09-29-1998,-2.3598577e-06,81266.53,0.45597157,0.00492419,253.68593,7.0416236,-9.255082,0.02976097,12.312555
09-30-1998,3.8571613e-07,81586.93,0.25605685,0.0032705178,253.19084,3.3947678,-7.416653,0.035259698,0.09665666
10-01-1998,-1.2894251e-06,81810.016,0.25667664,0.0031524433,252.89908,3.173855,-4.135086,0.0029625045,0.00022012262
10-02-1998,6.1431666e-07,81776.3,0.27858058,0.0033252905,252.60292,4.083038,3.3083205,0.0016481203,0.040158696
10-03-1998,1.0792909e-06,81644.45,0.29584244,0.003108547,251.8859,7.21052,6.6946783,-0.0017195692,0.49104366
10-04-1998,3.3637805e-06,81531.12,0.41961095,0.0038151129,251.23093,9.2417555,5.229566,0.05143189,1.5536178
10-05-1998,-1.0103729e-06,81514.07,0.5468694,0.0043621864,251.1403,6.305835,5.8708515,-0.0027558545,6.382356
10-06-1998,-1.0977891e-06,81546.695,0.3710105,0.0037002552,251.31177,5.3490505,6.7944183,0.019210182,0.95663327
10-07-1998,3.112912e-06,81545.45,0.6161848,0.004407003,250.76465,7.421921,8.355887,-0.08793962,14.779218
10-08-1998,9.261083e-07,81456.2,0.4805476,0.0036244297,250.28485,11.208045,3.5259492,-0.017764205,12.79008
10-09-1998,-1.4785558e-06,81258.5,0.19089445,0.0015099419,250.25203,8.455965,-2.2018735,0.03553554,0.003892043
10-10-1998,5.5401324e-07,81265.64,0.19512565,0.0012424969,250.20358,6.0213604,-4.401094,0.039266884,0.0
10-11-1998,-1.0933362e-06,81421.555,0.17954221,0.0014002121,250.61627,7.848913,-4.343615,0.032941848,0.0
10-12-1998,1.7290621e-07,81408.89,0.20864637,0.0016277983,250.26018,10.4501505,-3.3057866,0.021688838,0.00029454162
10-13-1998,5.221059e-08,81135.13,0.21584924,0.0016191796,249.82782,8.914269,-5.0078154,0.024789449,0.0
10-14-1998,-1.4967378e-06,80706.18,0.21428412,0.0018093642,249.49812,6.6922736,-3.972246,0.028517004,0.0
10-15-1998,-8.828098e-07,81032.25,0.281971,0.002554595,250.09091,5.2644453,-3.048809,0.031608716,0.387993
10-16-1998,-2.748464e-06,81569.61,0.29904303,0.0029395446,250.77322,1.8504684,-2.2667856,0.047472183,0.94976264
10-17-1998,1.6367939e-07,81843.164,0.25331968,0.00248309,251.35353,1.0807241,1.3633118,-0.012117161,0.2719111
10-18-1998,5.3625484e-07,81881.42,0.35646823,0.0026003306,251.7645,3.7111602,2.8853073,-0.04225652,0.43614286
10-19-1998,-9.2064e-07,82004.74,0.35639447,0.0028141616,251.72159,3.5925841,1.1075506,-0.008426011,0.50922626
10-20-1998,-1.4965376e-06,81975.66,0.40772998,0.0032792562,251.28612,4.5749617,1.3081577,0.008302473,0.16308345
10-21-1998,1.0946323e-07,81755.78,0.46809345,0.0033495093,250.68654,7.861542,0.749023,-0.010098322,0.0048034694
10-22-1998,-2.4796183e-08,81571.875,0.39966685,0.001896225,249.76976,9.689116,-2.3534822,0.01463102,0.0
10-23-1998,-4.6757754e-07,81349.26,0.2497932,0.00088786666,248.45639,9.365759,-3.7789595,0.008297392,0.0
10-24-1998,-1.5487241e-06,81441.95,0.24057677,0.0012622736,248.74008,11.715291,-3.6498518,0.032378238,0.0054043806
10-25-1998,1.175643e-06,81514.37,0.3596397,0.0020311358,249.34938,12.998967,2.6478243,0.0032342444,0.008902806
10-26-1998,3.074523e-07,81362.92,0.28023508,0.0018298299,249.50575,10.058304,0.04068999,0.036621064,0.0003790525
10-27-1998,3.8266535e-07,81496.28,0.1805254,0.0012794504,249.68459,8.8899555,-2.6157126,0.036210116,0.0
10-28-1998,-8.489554e-07,81296.234,0.2636906,0.0017811868,249.77289,10.475889,-2.63143,0.027101884,0.0067597455
10-29-1998,-4.5788372e-08,81056.61,0.27442986,0.0024435597,249.64014,9.792271,-1.7529119,0.043009646,0.0133186
10-30-1998,-2.0768731e-07,81174.07,0.26134592,0.0022742287,249.78983,11.629215,-3.6271875,0.039763454,0.041700527
10-31-1998,1.4803079e-06,81357.03,0.26011798,0.0020864205,250.23705,9.651489,-0.58064914,0.026284764,8.665254e-05
11-01-1998,8.554592e-07,81161.83,0.30860165,0.0022973684,250.33156,10.86511,3.4650512,0.013013915,4.0046874e-05
11-02-1998,-8.253804e-07,80732.86,0.36346495,0.003127047,250.22714,15.633096,6.320576,-0.058464702,5.8548174
11-03-1998,-2.4168256e-07,80533.42,0.18965377,0.00166939,249.6953,19.329762,5.1953135,0.0039255936,1.5027529
11-04-1998,1.9123186e-06,80342.68,0.21214786,0.0016691693,249.08308,17.943102,5.8967505,0.010816296,9.313228e-06
11-05-1998,-7.4675694e-07,79965.94,0.28548416,0.0018230563,247.99237,20.543324,5.699065,0.058460478,0.005869181
11-06-1998,1.1201154e-06,80320.79,0.17258638,0.0008941366,246.87703,20.765388,-2.6024783,0.13122234,0.0
11-07-1998,-1.4205673e-06,80869.266,0.25453475,0.001441504,247.62172,22.611345,3.6758761,0.048084464,0.0
11-08-1998,2.794044e-07,81021.11,0.29051787,0.0024120386,248.3943,22.138857,3.8463404,0.020854335,0.013735454
11-09-1998,-9.601738e-07,80863.07,0.32634968,0.002602129,248.72394,22.746132,4.6578016,0.012548377,0.03816774
11-10-1998,2.9760415e-06,80835.24,0.44975406,0.0035781949,249.23985,23.106804,9.496967,-0.17175192,4.3014145
11-11-1998,1.6164156e-06,81225.91,0.39352703,0.0025348691,248.49753,21.626377,4.220343,-0.12232522,21.347036
11-12-1998,3.0323827e-07,81480.43,0.45529726,0.0022669097,248.54973,16.932945,3.446036,0.004209623,0.13357143
11-13-1998,1.4998137e-06,81264.914,0.5343348,0.0028762317,248.7864,17.289982,4.858811,-0.04629241,0.20370518
11-14-1998,2.5457412e-06,80841.25,0.5475692,0.0034948725,249.17511,19.514732,6.809821,-0.0870678,1.9291732
11-15-1998,3.0926965e-06,80378.97,0.5036035,0.0039524604,248.841,15.339748,11.663,-0.16486639,17.58102
11-16-1998,-6.900424e-07,80230.695,0.33597225,0.0030073884,248.68806,8.653821,-0.49618575,0.043162253,3.0167766
11-17-1998,-2.8405435e-07,80610.43,0.27988636,0.0023466737,248.4796,9.291045,-2.1438375,0.044382412,0.33481163
11-18-1998,2.125785e-07,80888.805,0.25949585,0.0019414426,248.607,9.45544,1.5567505,0.024544645,0.079219215
11-19-1998,-4.0130578e-07,81015.38,0.28471264,0.00225059,248.95969,13.473078,2.9450681,0.03056208,0.16909623
11-20-1998,-1.3303896e-06,80907.2,0.35475522,0.0025817938,248.9725,17.574226,2.4255576,-0.0064852526,0.4904255
11-21-1998,-9.435038e-08,80756.82,0.5201277,0.0030680613,247.89442,18.884129,4.1815405,-0.051974177,3.7125335
11-22-1998,8.030526e-07,80848.7,0.4210533,0.0027886904,247.81728,16.755463,5.283811,-0.070840076,5.3791795
11-23-1998,1.110208e-06,80964.016,0.34354246,0.00307618,248.42813,14.930731,5.4182773,-0.034726445,4.6727624
11-24-1998,-8.0846524e-07,80942.84,0.22714448,0.0020434784,248.31964,8.964848,-4.3265076,0.035031106,0.28128585
11-25-1998,6.8310047e-10,80784.79,0.23337163,0.0017121366,248.20958,9.621066,-2.5057962,0.019210856,0.03942599
11-26-1998,-2.2038546e-06,80638.12,0.24488784,0.0019732923,247.86548,12.442083,-9.47219,0.061314043,0.07567457
11-27-1998,-1.3902502e-06,80978.42,0.23149802,0.0015888999,248.15941,7.6278706,-4.906645,0.022585146,0.024052827
11-28-1998,5.265837e-07,80951.84,0.27114186,0.0016509268,248.05597,8.060691,-2.9257672,0.010195375,0.013064071
11-29-1998,-1.3515165e-06,80983.055,0.2172045,0.0014419707,248.43498,4.14114,-4.847872,0.02748837,0.0077353
11-30-1998,2.592701e-07,81128.25,0.22846769,0.001589518,248.83792,6.026569,2.537171,1.6104717e-05,0.010934473
12-01-1998,2.2257602e-06,81249.17,0.29659355,0.0024584462,248.52347,4.619431,-3.648154,0.013424402,0.16272202
12-02-1998,-1.2936918e-06,81215.89,0.26276463,0.0022543478,248.53017,0.5309814,-2.5284894,0.014745289,0.24621677
12-03-1998,-2.8801776e-07,81083.16,0.27844286,0.0021432745,248.90431,1.5888995,-2.9248571,0.034548074,0.29312637
12-04-1998,9.2571065e-07,81089.03,0.3320896,0.002740948,249.27786,7.5259347,5.2023106,-0.032038517,0.75928116
12-05-1998,-1.5732537e-06,81195.24,0.3012194,0.0027797322,249.4279,9.784457,1.6111453,0.009748453,0.5677439
12-06-1998,-7.132494e-07,81165.62,0.25675866,0.0025735795,249.64574,8.9496355,6.980336,0.006966768,0.33390677
12-07-1998,2.0357888e-06,81065.57,0.2815948,0.0029376075,249.58131,12.90747,13.307908,-0.030967643,0.7571341
12-08-1998,-2.0521446e-07,81077.95,0.360984,0.0033090855,249.26207,16.470732,12.404901,-0.02037362,2.0766122
12-09-1998,1.5428831e-06,81204.26,0.3602305,0.0023858328,248.17503,17.02447,6.6464963,0.036572453,0.3682678
12-10-1998,1.229547e-06,81296.18,0.379508,0.0026520465,248.35365,13.263296,8.612837,-0.036963876,0.3139935
12-11-1998,9.949667e-07,81121.25,0.4336725,0.0030842996,248.37526,12.472273,10.08996,-0.0664011,3.1932364
12-12-1998,1.5917467e-06,80953.086,0.39836106,0.0033154425,249.03809,13.902928,11.383132,-0.054032132,4.726321
12-13-1998,2.7216038e-06,80836.05,0.26121438,0.0016133176,248.18472,19.852919,7.981989,0.02391868,2.0360646
